x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.554105818271637,0.21184691786766052,-0.8593763709068298,0.9999874830245972,0.5689380168914795,0.19417595863342285,-0.792657732963562,0.9999719262123108,0.5769922733306885,0.1948394924402237,-0.7924295663833618,0.999951183795929,0.5843368172645569,0.19529376924037933,-0.7924455404281616,0.9999356269836426,0.5336868762969971,0.19019633531570435,-0.842650294303894,0.9999828338623047,0.5160689353942871,0.18823088705539703,-0.8427116274833679,0.9999831914901733,0.4975408911705017,0.18613633513450623,-0.8424885869026184,0.999988317489624,0.5665698051452637,0.2000904530286789,-0.42490261793136597,0.9998579621315002,0.457234650850296,0.18760235607624054,-0.6453135013580322,0.9999866485595703,0.5526909828186035,0.23118989169597626,-0.7089039087295532,0.9999262690544128,0.5146507620811462,0.22681193053722382,-0.7721638679504395,0.9999772906303406,0.5018388628959656,0.2940053343772888,0.07253280282020569,0.9970094561576843,0.38636428117752075,0.30095022916793823,-0.7470028400421143,0.9999663829803467,0.533272385597229,0.44105082750320435,0.1897544413805008,0.041513752192258835,0.47095775604248047,0.46571701765060425,-0.7171455025672913,0.9948904514312744,0.6084581017494202,0.5233171582221985,0.05382288619875908,0.10772246867418289,0.6738821268081665,0.577134907245636,-0.604199230670929,0.9729791283607483,0.6464431285858154,0.5695350170135498,0.029641930013895035,0.12344469130039215,0.7226648926734924,0.6036188006401062,-0.681929349899292,0.9504671096801758,0.6733731627464294,0.5640774965286255,-0.027964893728494644,0.12094719707965851,0.7504658102989197,0.5953518748283386,-0.6794874668121338,0.949237585067749,0.6358160972595215,0.5533053874969482,0.019060101360082626,0.11682607978582382,0.7262952923774719,0.5859159231185913,-0.5974915027618408,0.9415256381034851,0.4965237081050873,0.5583661198616028,0.2554446756839752,0.9946726560592651,0.49824073910713196,0.5652084946632385,-0.25609713792800903,0.9975782036781311,0.5000671744346619,0.7213419079780579,0.561887800693512,0.770972728729248,0.5976019501686096,0.7402986288070679,-0.01126580499112606,0.9802126288414001,0.4867255985736847,0.871620774269104,0.859262228012085,0.8609638214111328,0.6059606075286865,0.9271886944770813,0.26478779315948486,0.9445077776908875,0.4516197443008423,0.9037291407585144,0.8765914440155029,0.8667402863502502,0.5709272623062134,0.9521511197090149,0.27917933464050293,0.921219527721405,0.6021208763122559,0.8912013173103333,0.7736120223999023,0.8824907541275024,0.7956606149673462,0.971287727355957,0.05319313332438469,0.9192733764648438
0.5556369423866272,0.2122536450624466,-0.8440405130386353,0.9999868273735046,0.569082498550415,0.19446898996829987,-0.783068835735321,0.9999667406082153,0.57706618309021,0.1950724720954895,-0.7829338908195496,0.9999421238899231,0.5844088792800903,0.19545786082744598,-0.7830120921134949,0.9999228119850159,0.5343469381332397,0.1906452775001526,-0.8280761241912842,0.9999812245368958,0.5168894529342651,0.18874241411685944,-0.8281800746917725,0.9999824166297913,0.49850308895111084,0.18671368062496185,-0.8280147910118103,0.9999876022338867,0.5665957927703857,0.200100377202034,-0.4254196584224701,0.9998321533203125,0.4576552212238312,0.18804693222045898,-0.6285649538040161,0.9999872446060181,0.5540057420730591,0.23154039680957794,-0.7006607055664062,0.9999305009841919,0.5170700550079346,0.22745880484580994,-0.7567390203475952,0.9999799728393555,0.5110977292060852,0.29584261775016785,0.0674188882112503,0.9965873956680298,0.3879877030849457,0.3034295439720154,-0.7396121621131897,0.9999709129333496,0.5393446683883667,0.4418615400791168,0.17998789250850677,0.038860488682985306,0.47039487957954407,0.46827784180641174,-0.7020973563194275,0.9959239363670349,0.5802361965179443,0.5440766215324402,0.0846879705786705,0.0890226885676384,0.5833198428153992,0.5948325395584106,-0.604009211063385,0.9765432476997375,0.6101324558258057,0.5797346830368042,0.06635750085115433,0.10173238068819046,0.6256682276725769,0.628158450126648,-0.6854209303855896,0.9553118348121643,0.6233723163604736,0.5816854238510132,0.010980917140841484,0.10011924058198929,0.649840235710144,0.6241559386253357,-0.687237024307251,0.954500138759613,0.609685480594635,0.5690728425979614,0.051781345158815384,0.0972733423113823,0.6372597813606262,0.6136449575424194,-0.6004806756973267,0.9489156007766724,0.50089430809021,0.5616756677627563,0.2495901882648468,0.9956873059272766,0.4865797758102417,0.5672555565834045,-0.2501179575920105,0.9980745315551758,0.5053229331970215,0.727294921875,0.519485354423523,0.7961368560791016,0.5957635641098022,0.7460509538650513,-0.032754458487033844,0.982843279838562,0.4880255460739136,0.8772178888320923,0.7938023805618286,0.8684700131416321,0.609129786491394,0.9279018640518188,0.22465091943740845,0.9485929012298584,0.4548557698726654,0.9051583409309387,0.8076440691947937,0.8730639219284058,0.5749037265777588,0.9529059529304504,0.23664559423923492,0.9242187142372131,0.6111552119255066,0.9030985832214355,0.6966565847396851,0.8900232911109924,0.7979896068572998,0.9722528457641602,0.002854353981092572,0.9266460537910461
0.5587740540504456,0.21195121109485626,-0.8640192151069641,0.9999871850013733,0.5702676773071289,0.19419559836387634,-0.8004462718963623,0.9999657869338989,0.5781034827232361,0.19478899240493774,-0.8003243207931519,0.9999409914016724,0.5853782892227173,0.1951722800731659,-0.8004039525985718,0.9999200701713562,0.5366387963294983,0.19057396054267883,-0.8452266454696655,0.999981164932251,0.5194862484931946,0.188726544380188,-0.8453189134597778,0.9999827742576599,0.5013749599456787,0.18671981990337372,-0.845134437084198,0.9999876022338867,0.5678501725196838,0.19986248016357422,-0.43623825907707214,0.9998334646224976,0.46043601632118225,0.1881687194108963,-0.6270495057106018,0.9999878406524658,0.5572711229324341,0.23137545585632324,-0.7174495458602905,0.9999352097511292,0.5219417810440063,0.22745481133460999,-0.7728914022445679,0.999981701374054,0.513461172580719,0.29632332921028137,0.05010724440217018,0.996485710144043,0.39135226607322693,0.3032335937023163,-0.7535244226455688,0.9999737739562988,0.5381466746330261,0.44255366921424866,0.16742974519729614,0.03899167478084564,0.46319377422332764,0.4683663249015808,-0.7296985983848572,0.996573269367218,0.569027841091156,0.5549623966217041,0.09325744956731796,0.08428891003131866,0.5518887042999268,0.5994935631752014,-0.6959395408630371,0.9796700477600098,0.5747578740119934,0.5885227918624878,0.07553719729185104,0.09496365487575531,0.5809629559516907,0.6335698962211609,-0.7885277271270752,0.9602082967758179,0.597046434879303,0.5872719287872314,0.019521109759807587,0.0936633050441742,0.6032202243804932,0.631538450717926,-0.7951465249061584,0.959592342376709,0.5881986618041992,0.5759564638137817,0.060984883457422256,0.09120374917984009,0.5936318039894104,0.619783878326416,-0.6972124576568604,0.9551862478256226,0.5014392137527466,0.5613700151443481,0.2507580518722534,0.9961848258972168,0.4838510751724243,0.5672017931938171,-0.25124064087867737,0.9983460307121277,0.49984943866729736,0.7241812348365784,0.5346324443817139,0.8033559918403625,0.5929380655288696,0.7470329999923706,-0.030251363292336464,0.984173595905304,0.47778505086898804,0.8673723340034485,0.830044150352478,0.866135835647583,0.6062929034233093,0.9256747364997864,0.2195088267326355,0.951190710067749,0.44700315594673157,0.8985149264335632,0.847766637802124,0.8739412426948547,0.5690577030181885,0.9510868787765503,0.23023006319999695,0.927149772644043,0.5870002508163452,0.8925938606262207,0.7375554442405701,0.890325129032135,0.7880651354789734,0.9721463918685913,-0.008161317557096481,0.9302941560745239
0.5586263537406921,0.2105652391910553,-0.852932870388031,0.9999739527702332,0.5713631510734558,0.1919698864221573,-0.7781070470809937,0.9999449849128723,0.5786283612251282,0.19254115223884583,-0.7778962254524231,0.9999070763587952,0.5852813124656677,0.19291192293167114,-0.7777822017669678,0.9998810291290283,0.5371930599212646,0.18770372867584229,-0.8350772857666016,0.999961793422699,0.5191630721092224,0.18533839285373688,-0.8350847363471985,0.999962329864502,0.500255286693573,0.18270283937454224,-0.8347864151000977,0.9999743700027466,0.5639532208442688,0.19552037119865417,-0.37441056966781616,0.999743640422821,0.4584927558898926,0.18479597568511963,-0.635730504989624,0.9999663829803467,0.5547816753387451,0.22915418446063995,-0.6937755346298218,0.99983811378479,0.5172302722930908,0.2246326208114624,-0.7669084072113037,0.9999431371688843,0.4885965883731842,0.28754836320877075,0.13713006675243378,0.9965475797653198,0.3828951418399811,0.3005182445049286,-0.6765437722206116,0.9999345541000366,0.5180620551109314,0.4274370074272156,0.2970130145549774,0.05778317525982857,0.45263877511024475,0.4618881344795227,-0.6230928897857666,0.9909487366676331,0.6757693290710449,0.44715452194213867,-0.0041771563701331615,0.20062874257564545,0.7539194822311401,0.44363659620285034,-0.4947040379047394,0.9785006046295166,0.7138325572013855,0.461561918258667,-0.08238535374403,0.2180211991071701,0.83014315366745,0.43465742468833923,-0.5581619739532471,0.961177408695221,0.7376360297203064,0.4459766447544098,-0.1329038143157959,0.20981767773628235,0.8301990032196045,0.4191741943359375,-0.5375149250030518,0.9581006169319153,0.7180566787719727,0.44151219725608826,-0.05658485367894173,0.2005951851606369,0.8059300184249878,0.42068925499916077,-0.4729987680912018,0.9464223980903625,0.4921492338180542,0.5534220933914185,0.2549692392349243,0.9916353225708008,0.5044322609901428,0.5616886615753174,-0.2554700970649719,0.9957261085510254,0.49192190170288086,0.7196679711341858,0.6524749994277954,0.6668065786361694,0.5951775312423706,0.739783763885498,0.03339160606265068,0.9711382389068604,0.4687284827232361,0.867695152759552,1.0084956884384155,0.8028451800346375,0.6038861274719238,0.9261091351509094,0.3780508041381836,0.9182634949684143,0.43256527185440063,0.9008466005325317,1.029083251953125,0.8180838227272034,0.5621479749679565,0.9521239995956421,0.402901291847229,0.8979290127754211,0.5967814922332764,0.8893434405326843,0.8980104923248291,0.8468645811080933,0.7830913066864014,0.9716394543647766,0.18115106225013733,0.8911446332931519
0.5245317220687866,0.24961678683757782,-0.7085698246955872,0.9999006986618042,0.5355362296104431,0.23160770535469055,-0.6443942785263062,0.9997791647911072,0.5408055782318115,0.23146507143974304,-0.6443397998809814,0.9996681213378906,0.5453920364379883,0.23138777911663055,-0.6442031860351562,0.9995416402816772,0.5072058439254761,0.2295105904340744,-0.7068030834197998,0.9998455047607422,0.49006134271621704,0.2273888885974884,-0.7068965435028076,0.9998611807823181,0.4719280004501343,0.22478660941123962,-0.7067076563835144,0.9998953342437744,0.5191139578819275,0.23286107182502747,-0.2832208275794983,0.9990459680557251,0.42412546277046204,0.2237141877412796,-0.5529015064239502,0.9998505115509033,0.5204558968544006,0.2654496431350708,-0.5638230443000793,0.999405562877655,0.48742973804473877,0.26405036449432373,-0.641391396522522,0.9997715950012207,0.4487181305885315,0.31628769636154175,0.12813441455364227,0.994675874710083,0.34726130962371826,0.33466702699661255,-0.5958964824676514,0.9998763799667358,0.4631795287132263,0.46161288022994995,0.3070361018180847,0.03733109310269356,0.4679586589336395,0.4861699640750885,-0.6900128126144409,0.9884272217750549,0.5125929713249207,0.531769335269928,0.19588890671730042,0.06404977291822433,0.5498363375663757,0.35594382882118225,-0.6955869197845459,0.977628231048584,0.5258227586746216,0.5545679330825806,0.18772101402282715,0.07916662842035294,0.5557574033737183,0.3276178538799286,-0.7741003036499023,0.9636610150337219,0.5432932376861572,0.5463706851005554,0.14289981126785278,0.07418663054704666,0.5321467518806458,0.31952816247940063,-0.7670701742172241,0.9606719017028809,0.5328733921051025,0.5382669568061829,0.1704389452934265,0.07582639902830124,0.5266114473342896,0.32909074425697327,-0.6904397010803223,0.9478560090065002,0.4547290802001953,0.5838505625724792,0.25692760944366455,0.9905375242233276,0.47187647223472595,0.5893920063972473,-0.25741979479789734,0.9957139492034912,0.4560428857803345,0.7422027587890625,0.582571804523468,0.6290966272354126,0.5874403119087219,0.7674340605735779,-0.028402838855981827,0.9736150503158569,0.44791045784950256,0.8944034576416016,0.9321511387825012,0.7972902655601501,0.6021091938018799,0.9607342481613159,0.24732939898967743,0.9277870059013367,0.40364763140678406,0.9259051084518433,0.9544315338134766,0.8175645470619202,0.5740575790405273,0.9830859899520874,0.26480141282081604,0.9203711748123169,0.5754461884498596,0.9087733030319214,0.8229731321334839,0.8347729444503784,0.7657220363616943,0.987917423248291,0.023411765694618225,0.8925653100013733
0.5695556402206421,0.20463624596595764,-0.8600078821182251,0.9999658465385437,0.5779289603233337,0.18508075177669525,-0.7857344746589661,0.9999281167984009,0.5851354002952576,0.1853167563676834,-0.7856118083000183,0.9998813271522522,0.5920774936676025,0.18558940291404724,-0.785433828830719,0.9998406767845154,0.544691801071167,0.18275359272956848,-0.8397752046585083,0.9999513626098633,0.5273353457450867,0.18093876540660858,-0.8398345708847046,0.9999532699584961,0.5093666911125183,0.17894984781742096,-0.839667558670044,0.9999678134918213,0.5706907510757446,0.1899002343416214,-0.3837004601955414,0.9996687769889832,0.4655851125717163,0.18367999792099,-0.621813952922821,0.9999569058418274,0.572256326675415,0.22434136271476746,-0.7022936940193176,0.9997889995574951,0.5350068807601929,0.22132964432239532,-0.7701606750488281,0.9999330043792725,0.4919697940349579,0.28513315320014954,0.07927770167589188,0.9949634075164795,0.3974619507789612,0.30127280950546265,-0.6558287143707275,0.9999115467071533,0.5029217600822449,0.4348835349082947,0.24150893092155457,0.03642582520842552,0.47263696789741516,0.46520963311195374,-0.7392018437385559,0.9882007241249084,0.5996959209442139,0.4848546087741852,0.0362081378698349,0.09568722546100616,0.606584370136261,0.3447659909725189,-0.7762182354927063,0.9773236513137817,0.6215243935585022,0.498069703578949,0.01313566043972969,0.11405346542596817,0.63076251745224,0.31464895606040955,-0.854067862033844,0.9610968232154846,0.6528364419937134,0.48857301473617554,-0.03583999350667,0.10765602439641953,0.6105220317840576,0.3022938668727875,-0.8340505361557007,0.9581042528152466,0.635867178440094,0.4840258061885834,0.005106845870614052,0.10524517297744751,0.5999431610107422,0.3092246651649475,-0.7625682950019836,0.9456793665885925,0.5096510052680969,0.5516191124916077,0.264936238527298,0.9931187033653259,0.5215664505958557,0.5577736496925354,-0.2654769718647003,0.9965407848358154,0.5147544741630554,0.714940071105957,0.6805293560028076,0.6598719358444214,0.6274736523628235,0.73668372631073,0.03175714239478111,0.9754940867424011,0.4881129860877991,0.8573204278945923,1.0833176374435425,0.8255268335342407,0.6387860774993896,0.9211533665657043,0.3809821605682373,0.9253203272819519,0.4579474627971649,0.8918133974075317,1.107000708580017,0.8432188034057617,0.601802408695221,0.9464454650878906,0.40642380714416504,0.9189810156822205,0.6130142211914062,0.8811632990837097,0.9418342113494873,0.8639402985572815,0.8217951059341431,0.9656423330307007,0.1459340751171112,0.898384690284729
0.5676649808883667,0.21149182319641113,-0.7900549173355103,0.9999786019325256,0.5771705508232117,0.19359657168388367,-0.7250126600265503,0.9999544620513916,0.5842435359954834,0.1935555636882782,-0.7248559594154358,0.9999241232872009,0.5909571647644043,0.19332736730575562,-0.7246795296669006,0.9998968839645386,0.5447012782096863,0.19104012846946716,-0.7800838351249695,0.9999704360961914,0.5275009274482727,0.18915891647338867,-0.7800872921943665,0.9999712109565735,0.5096138715744019,0.18711015582084656,-0.7799025774002075,0.9999797344207764,0.5677866339683533,0.1954658031463623,-0.34231680631637573,0.999789297580719,0.4666244089603424,0.18782922625541687,-0.5903023481369019,0.9999740719795227,0.5667926669120789,0.22905397415161133,-0.6382715106010437,0.9998689889907837,0.5305714011192322,0.22639231383800507,-0.7078922986984253,0.9999592900276184,0.5007395148277283,0.2847197651863098,0.13633210957050323,0.996505856513977,0.3984764516353607,0.29912129044532776,-0.604306161403656,0.9999393820762634,0.5262453556060791,0.4246911108493805,0.3056652545928955,0.06255530565977097,0.4685346782207489,0.46191391348838806,-0.6018526554107666,0.9905193448066711,0.673820972442627,0.4231693744659424,-0.003866143524646759,0.20202717185020447,0.7507069706916809,0.42319804430007935,-0.5346440076828003,0.9807814359664917,0.7023909091949463,0.4287887513637543,-0.08296278119087219,0.2189624309539795,0.8241628408432007,0.41465941071510315,-0.5965734720230103,0.9659864902496338,0.7235243916511536,0.4140770435333252,-0.11198195815086365,0.2099536806344986,0.8239725232124329,0.39677485823631287,-0.5769197940826416,0.9632336497306824,0.7054845094680786,0.41401633620262146,-0.029157890006899834,0.1989191323518753,0.7970957159996033,0.39840131998062134,-0.5140572190284729,0.951647162437439,0.5221993923187256,0.5504967570304871,0.2555689215660095,0.9923924803733826,0.5243335962295532,0.5595552921295166,-0.25605806708335876,0.9964985251426697,0.5271024107933044,0.7127042412757874,0.6636620163917542,0.68271803855896,0.6327201128005981,0.7361421585083008,0.027827097102999687,0.9752197861671448,0.49367883801460266,0.8519830703735352,1.0612609386444092,0.820963442325592,0.6443225741386414,0.9244095087051392,0.35097989439964294,0.9311777949333191,0.45770174264907837,0.8840519189834595,1.088269829750061,0.8410049676895142,0.6044166088104248,0.950698733329773,0.3757922351360321,0.9218865633010864,0.6087260842323303,0.8713979721069336,0.9655009508132935,0.859218418598175,0.8262932896614075,0.9661186933517456,0.15284106135368347,0.9051506519317627
0.5710533261299133,0.2061244249343872,-0.8244103193283081,0.9999799132347107,0.5806347131729126,0.18690434098243713,-0.7526980042457581,0.9999546408653259,0.5881917476654053,0.18719317018985748,-0.7525637149810791,0.9999228715896606,0.5955846905708313,0.1874859631061554,-0.7523772716522217,0.9998921751976013,0.5464385151863098,0.18491940200328827,-0.7993690371513367,0.9999721050262451,0.5291182398796082,0.18348488211631775,-0.7994204759597778,0.9999736547470093,0.5118134617805481,0.18183521926403046,-0.7992541790008545,0.9999821782112122,0.575735330581665,0.19176210463047028,-0.3628150522708893,0.9997657537460327,0.4720289409160614,0.18593080341815948,-0.5709227919578552,0.9999771118164062,0.5745360851287842,0.22550325095653534,-0.6733620762825012,0.9998728036880493,0.5362080335617065,0.2227722853422165,-0.7317428588867188,0.9999666213989258,0.5059075355529785,0.28590625524520874,0.0794202983379364,0.9953597187995911,0.3984413743019104,0.301206111907959,-0.6053239703178406,0.999944269657135,0.5109338760375977,0.43158191442489624,0.24156314134597778,0.04723553732037544,0.4654916524887085,0.46302804350852966,-0.6904281973838806,0.9909802079200745,0.5933461785316467,0.48646754026412964,0.06073365733027458,0.1488584280014038,0.616263747215271,0.3489646315574646,-0.7282687425613403,0.980038583278656,0.6077272891998291,0.5029641389846802,0.039372317492961884,0.16988661885261536,0.6440792083740234,0.32145121693611145,-0.8040467500686646,0.9624019861221313,0.6365507245063782,0.4934561252593994,-0.00044974437332712114,0.1614610254764557,0.6253251433372498,0.3067961633205414,-0.7784945368766785,0.9593439698219299,0.6229926943778992,0.48742446303367615,0.03499901667237282,0.15599656105041504,0.6140371561050415,0.31301677227020264,-0.712937593460083,0.9485330581665039,0.508876383304596,0.5512206554412842,0.25296926498413086,0.9922449588775635,0.5167971849441528,0.556391179561615,-0.2535385489463806,0.9968963265419006,0.5112192630767822,0.7139589786529541,0.6552944779396057,0.6787062287330627,0.6224767565727234,0.7349041700363159,-0.004431005101650953,0.9764512777328491,0.47490131855010986,0.8541366457939148,1.0586278438568115,0.8326156735420227,0.6333433389663696,0.9216850996017456,0.2898798882961273,0.9327724575996399,0.4382214844226837,0.8883522152900696,1.0833319425582886,0.8458752036094666,0.5949327349662781,0.9474542737007141,0.3081827461719513,0.9182912111282349,0.5912014842033386,0.8736270666122437,0.9240899682044983,0.857498288154602,0.8246315717697144,0.9673193097114563,0.03871005028486252,0.9012769460678101
0.5642826557159424,0.20843645930290222,-0.8662254810333252,0.9999926686286926,0.5746465921401978,0.1901237666606903,-0.7847580909729004,0.999979555606842,0.5814709067344666,0.1903945356607437,-0.7845166325569153,0.9999635219573975,0.5882289409637451,0.19062945246696472,-0.784379780292511,0.9999462366104126,0.5409820079803467,0.18741469085216522,-0.8403279781341553,0.9999904036521912,0.5234599113464355,0.1853877604007721,-0.8403968214988708,0.9999915957450867,0.5049848556518555,0.18356183171272278,-0.8401505947113037,0.9999939799308777,0.5696743726730347,0.19480416178703308,-0.36547911167144775,0.9998835921287537,0.46156036853790283,0.18790796399116516,-0.6169838309288025,0.9999954104423523,0.5618725419044495,0.22774319350719452,-0.7014176845550537,0.9999584555625916,0.5270817279815674,0.22494101524353027,-0.7724395394325256,0.9999925494194031,0.5075316429138184,0.29062455892562866,0.15930408239364624,0.9960928559303284,0.38092368841171265,0.3007846176624298,-0.6918901205062866,0.999988317489624,0.5139153003692627,0.4264437258243561,0.33998385071754456,0.02549731731414795,0.40019088983535767,0.46243470907211304,-0.6427165865898132,0.998347818851471,0.6444981694221497,0.47828778624534607,0.05964786559343338,0.06368153542280197,0.6941381096839905,0.47573742270469666,-0.5000066161155701,0.9888222813606262,0.6936489939689636,0.5042750835418701,-0.0025998279452323914,0.08172833174467087,0.7679826021194458,0.47740060091018677,-0.5715565085411072,0.9764189124107361,0.7165766954421997,0.496569961309433,-0.07031742483377457,0.08139165490865707,0.7744371891021729,0.4612239897251129,-0.5508133172988892,0.9761104583740234,0.6977859735488892,0.489032119512558,0.016571778804063797,0.08061671257019043,0.7473081350326538,0.46001070737838745,-0.47782957553863525,0.9722877144813538,0.5012913942337036,0.5592359900474548,0.2715846300125122,0.9963570237159729,0.4861210286617279,0.5670440196990967,-0.2722979784011841,0.9988802075386047,0.4984953701496124,0.7262871861457825,0.7048299312591553,0.7813649773597717,0.5972104072570801,0.7441164255142212,0.06344104558229446,0.9851752519607544,0.48699548840522766,0.8680499792098999,1.1046544313430786,0.8609596490859985,0.6013532876968384,0.9239456057548523,0.45733484625816345,0.9543624520301819,0.45913398265838623,0.9033697843551636,1.131729006767273,0.8809744119644165,0.5576531291007996,0.948108971118927,0.4891117513179779,0.9310104846954346,0.5998213887214661,0.8917837142944336,1.0126460790634155,0.8867999911308289,0.783302903175354,0.9711701273918152,0.25898420810699463,0.9291695356369019
0.5374436974525452,0.24346289038658142,-0.7748692035675049,0.9999390244483948,0.544847309589386,0.2260865867137909,-0.7060118317604065,0.9998819828033447,0.5500096082687378,0.2261248528957367,-0.7058842778205872,0.9998263120651245,0.5547742247581482,0.2260397970676422,-0.7058572173118591,0.9997772574424744,0.5197461247444153,0.22407467663288116,-0.769898533821106,0.9999111294746399,0.5034813284873962,0.22238197922706604,-0.7699509859085083,0.9999133944511414,0.4852251410484314,0.2205752581357956,-0.769752025604248,0.9999338388442993,0.531529426574707,0.2292172908782959,-0.3279757499694824,0.9995167851448059,0.43829837441444397,0.22167742252349854,-0.6181405186653137,0.999907374382019,0.5307057499885559,0.2615405321121216,-0.6219456791877747,0.999682605266571,0.5006335377693176,0.25994327664375305,-0.7036316394805908,0.9998680353164673,0.4319130480289459,0.3167460262775421,0.1704893708229065,0.997574508190155,0.3833600878715515,0.3258993327617645,-0.6960608959197998,0.9999294877052307,0.4601675271987915,0.45623964071273804,0.3306451737880707,0.04315609112381935,0.4359409213066101,0.48942938446998596,-0.6144252419471741,0.9913765788078308,0.659676730632782,0.4874691963195801,0.06537479162216187,0.13713078200817108,0.7407272458076477,0.525924563407898,-0.41983410716056824,0.9682214856147766,0.7028303742408752,0.5085693597793579,0.021229339763522148,0.17044225335121155,0.8125774264335632,0.5280993580818176,-0.48049435019493103,0.9491226673126221,0.723893940448761,0.4950617253780365,-0.040467504411935806,0.16673989593982697,0.8202335834503174,0.5124517679214478,-0.47122132778167725,0.9464375972747803,0.7048321962356567,0.4889213442802429,0.026790518313646317,0.16105549037456512,0.7933560609817505,0.5121710300445557,-0.4033898711204529,0.9329593777656555,0.45374467968940735,0.5795692801475525,0.2783982455730438,0.9892444610595703,0.48887988924980164,0.5908473134040833,-0.278888463973999,0.9952793717384338,0.47557634115219116,0.7420706152915955,0.6786919832229614,0.6827664375305176,0.5909371972084045,0.766899585723877,-0.03450267016887665,0.9774021506309509,0.45752567052841187,0.8976507186889648,1.038348913192749,0.8213831782341003,0.6151676177978516,0.961855411529541,0.247625932097435,0.9481881260871887,0.4084276854991913,0.9298295974731445,1.0601814985275269,0.8331069350242615,0.5880756974220276,0.981569766998291,0.26473239064216614,0.9330199956893921,0.5928063988685608,0.9135504961013794,0.9600960612297058,0.8524782657623291,0.800097644329071,0.9888867139816284,0.04604840651154518,0.9175696969032288
